,Unnamed: 0,ab_id,pitcher_id,p_throws,type_confidence,sz_bot,sz_top,nasty,zone,start_speed,end_speed,spin_rate,spin_dir,break_angle,break_length,break_y,pfx_x,pfx_z,x0,y0,z0,vx0,vy0,vz0,ax,ay,az,px,pz,x,y,inning
4228,2192294,2018012556,488768,R,2.0,1.53348,3.39765,19.0,13.0,90.5,84.1,1526.09,213.13,17.3,5.3,23.9,-4.2522,6.5152199999999985,-0.964332,50.0,6.11986,3.71469,-131.421,-9.6343,-7.5557,23.6772,-20.5972,-0.0958725,0.921292,120.93,213.88,1
4229,2395604,2018064614,488768,R,0.904,1.91592,3.78226,12.0,14.0,87.1,80.2,886.1239999999998,177.555,-1.7,6.4,23.9,0.202134,4.72994,-0.91684,50.0,6.17882,2.64016,-126.596,-7.083989999999999,0.330143,24.2876,-24.4487,0.16298,1.40547,110.79,200.83,5
4230,2600113,2018117006,453172,R,2.0,1.65445,3.24571,40.0,7.0,92.1,85.9,1963.56,267.998,27.5,7.9,23.9,-9.78215,0.34195,-2.27362,50.0,5.40814,8.693489999999999,-134.036,-3.42763,-18.13,23.8707,-31.5403,-0.288351,1.90532,128.0,187.35,8
4231,2269885,2018032403,519151,R,2.0,1.43973,3.30867,37.0,14.0,88.7,82.9,690.294,113.333,-10.8,7.3,23.9,3.27551,1.4129,-0.5272319999999999,50.0,5.644,1.23941,-129.214,-5.0805,5.64533,22.0247,-29.7389,0.381608,1.41965,102.45,200.45,9
4232,2236511,2018023830,601713,R,2.0,1.43376,3.35462,56.0,12.0,94.0,85.3,2319.8,207.348,29.7,3.4,23.8,-5.31119,10.2685,-2.37502,50.0,6.23511,10.1452,-136.542,-4.54519,-10.0305,29.9617,-12.7815,0.697926,3.67009,90.41,139.57,2
4233,2304332,2018041241,488768,R,2.0,1.61739,3.68752,14.0,14.0,88.1,82.5,1046.76,160.66899999999995,-9.5,6.3,23.9,1.8315,5.22047,-0.686577,50.0,5.86096,7.78933,-127.577,-11.6637,3.04727,23.9048,-23.4882,2.63213,-0.588335,17.19,0.0,4
4234,2249013,2018026980,433587,R,2.0,1.42734,3.69129,52.0,14.0,79.7,73.9,1360.16,42.343,-11.3,12.4,23.9,5.4042900000000005,-5.9299800000000005,-2.06795,50.0,5.99613,5.42129,-115.84,-2.47205,7.31537,22.4086,-40.201,1.00787,1.05815,78.58,210.21,2
4235,2284822,2018036292,453172,R,2.0,1.7454599999999998,3.84153,8.0,14.0,85.6,78.4,461.071,99.759,-9.3,8.5,23.8,2.49737,0.429553,-2.02019,50.0,5.45221,7.71273,-124.386,-4.3685800000000015,3.89591,25.9459,-31.5039,1.45032,1.04872,61.72,210.41,7
4236,2532521,2018099738,433587,R,2.0,1.32349,3.10163,25.0,5.0,90.7,85.1,2020.34,239.232,32.0,6.2,23.9,-8.72447,5.1941,-1.76787,50.0,5.65872,7.29715,-132.113,-4.83748,-15.8084,21.4858,-22.7626,-0.137035,2.18445,122.22,179.8,2
4237,2507892,2018093359,488768,R,0.8859999999999999,1.49781,3.10928,81.0,13.0,79.4,73.2,1116.57,52.26,-10.3,11.5,23.9,5.19779,-4.02299,-1.15989,50.0,6.6003300000000005,-0.745821,-115.397,-1.85343,7.02336,21.0578,-37.61,-0.811559,2.17065,147.94,180.16,3
4238,2165147,2018005737,489265,R,2.0,1.54162,3.21561,25.0,4.0,76.3,68.2,1368.29,132.782,-18.6,8.8,23.7,6.30989,5.83925,-2.8558,50.0,4.8306,3.47258,-110.865,0.813316,7.674289999999999,24.0322,-25.0722,-0.437485,2.53832,133.68,170.25,8
4239,2736373,2018152148,502026,R,2.0,1.43012,3.04695,42.0,14.0,92.2,85.9,1527.0,260.645,22.6,7.3,23.9,-7.50064,1.23571,-0.8670329999999999,50.0,5.50933,6.49953,-134.267,-5.91827,-13.9441,24.0592,-29.8768,0.589087,1.19951,94.53,206.34,9
4240,2291151,2018037904,433587,R,2.0,1.63624,3.29039,86.0,7.0,77.0,70.7,1443.26,38.768,-10.0,13.5,23.8,5.56317,-6.926760000000002,-2.09019,50.0,6.03339,1.7712599999999998,-111.899,-0.33719,6.9706199999999985,22.4098,-40.8532,-0.5632510000000001,1.65318,138.47,194.14,6
4241,2149019,2018001626,601713,R,2.0,1.78057,3.51117,33.0,12.0,95.3,86.8,2390.53,211.7,34.6,3.4,23.8,-6.15068,9.95841,-2.41627,50.0,6.01539,12.3992,-138.416,-3.81538,-11.985,29.6229,-12.7694,1.31328,3.76986,66.93,137.02,4
4242,2514426,2018095067,489265,R,2.0,1.46764,3.05763,36.0,3.0,86.9,79.1,2114.23,229.416,30.0,6.0,23.8,-8.6997,7.45202,-2.30241,50.0,5.12178,9.81974,-126.159,-2.25791,-13.963,26.6578,-20.2136,0.517672,2.57887,97.27,169.16,9
4243,2804207,2018169402,489265,R,0.903,1.52451,3.44509,28.0,13.0,75.4,68.2,1960.4,109.353,-27.7,10.6,23.8,11.6745,4.1004,-2.9228400000000003,50.0,4.61758,2.84202,-109.663,-1.12549,13.9812,22.3891,-27.2635,-0.08876039999999999,1.14523,120.38,207.86,9
4244,2498856,2018090978,519151,R,2.0,0.86465,2.62288,34.0,9.0,84.0,76.7,2319.05,54.323,-19.7,12.8,23.8,10.688,-7.6733600000000015,-0.591059,50.0,5.9644900000000005,-0.295122,-121.944,-2.04739,15.8343,27.5853,-43.5421,0.670086,1.30094,91.47,203.63,8
4245,2545730,2018103105,489265,R,2.0,1.61286,3.48694,82.0,13.0,76.9,69.7,1348.24,130.939,-18.2,8.7,23.8,6.2577,5.4279,-3.03063,50.0,4.7443,3.25171,-111.908,-1.2716,7.856210000000001,22.0786,-25.3596,-0.741189,1.54687,145.26,196.98,9
4246,2434379,2018074475,502026,R,2.0,1.54383,3.25287,42.0,13.0,97.3,88.9,2483.41,241.457,41.9,6.0,23.8,-10.4778,5.69907,-0.6416,50.0,5.64052,5.49067,-141.577,-8.089839999999999,-21.2894,31.9961,-20.5944,-0.039375199999999985,1.43068,118.5,200.12,10
4247,2258958,2018029605,488768,R,2.0,1.64028,3.40104,11.0,14.0,83.8,77.7,708.923,201.792,2.2,7.6,23.9,-1.47109,3.67934,-0.657571,50.0,6.23337,6.98197,-121.449,-8.9759,-2.20324,23.1714,-26.6636,2.05985,0.180465,38.48,233.91,2
4248,2721865,2018148366,601713,R,2.0,1.7419,3.59877,32.0,11.0,94.2,85.2,2154.53,205.426,27.2,3.3,23.8,-4.6036800000000015,9.68356,-2.57433,50.0,6.37067,7.13912,-137.166,-0.524404,-8.74624,31.134,-13.7768,-0.532687,5.23527,137.31,97.4,4
4249,2652089,2018130487,488768,R,0.8909999999999999,1.58884,3.41162,42.0,12.0,80.7,73.7,1117.3,48.815,-10.7,11.5,23.8,4.9356300000000015,-4.3183099999999985,-0.5789770000000001,50.0,6.72584,2.3406700000000003,-117.17,-0.368505,6.791239999999998,24.2524,-38.1159,1.07724,2.9737400000000003,75.94,158.5,1
4250,2428270,2018072915,433587,R,2.0,1.81121,3.50329,31.0,7.0,84.1,77.6,1297.93,267.845,17.0,9.0,23.8,-7.1859600000000015,0.270404,-2.03238,50.0,5.95987,6.20705,-122.381,-2.50291,-10.9409,23.2632,-31.7623,-0.401593,2.214,132.31,178.98,3
4251,2802087,2018168863,453172,R,2.0,1.535,3.3710000000000004,80.0,14.0,85.9,78.8,501.244,167.333,-4.3,7.4,23.8,0.598402,2.66222,-2.28422,50.0,5.45242,6.97434,-124.834,-4.4672800000000015,0.945865,24.7316,-27.966,0.6214189999999999,1.34218,93.32,202.52,8
4252,2305771,2018041611,601713,R,2.0,1.51863,3.4292300000000004,56.0,11.0,94.2,85.7,2516.28,230.336,42.4,5.3,23.8,-9.6323,7.98654,-2.73628,50.0,5.8872300000000015,7.92374,-136.944,-5.299930000000002,-18.2845,30.3549,-17.0136,-1.05615,2.76243,157.26,164.19,3
4253,2587213,2018113696,601713,R,2.0,1.5735,3.65351,49.0,14.0,87.9,81.1,415.348,99.665,-8.8,8.0,23.8,2.17765,0.370877,-2.60071,50.0,5.74705,7.839069999999999,-127.894,-3.94179,3.60954,26.1916,-31.5593,0.7858689999999999,1.7128599999999998,87.05,192.51,5
4254,2164701,2018005621,502026,R,2.0,1.67067,3.657880000000001,34.0,14.0,89.8,81.5,2429.91,250.328,35.4,7.5,23.8,-11.9903,4.28638,-0.929706,50.0,5.61792,10.9531,-130.28,-4.57751,-20.5472,28.1203,-24.8287,1.7772400000000002,1.95492,49.25,186.0,5
4255,2776941,2018162421,433587,R,2.0,1.61304,3.4199300000000004,79.0,14.0,77.9,72.0,1310.85,40.578,-10.4,12.6,23.9,5.11255,-5.96922,-1.88988,50.0,6.10754,4.56916,-113.232,0.8139770000000001,6.65528,20.1611,-39.9445,0.816186,2.48355,85.89,171.73,4
4256,2317922,2018044716,489265,R,2.0,1.7867400000000002,3.60755,7.0,12.0,77.4,70.6,1625.54,122.532,-25.2,9.0,23.8,8.40201,5.35925,-2.8504400000000003,50.0,4.90305,6.97817,-112.333,0.975426,10.6116,22.5491,-25.4054,1.40062,2.73717,63.58,164.82,4
4257,2629312,2018124580,601713,R,2.0,1.68684,3.69937,60.0,3.0,87.1,80.3,889.413,150.745,-10.6,6.4,23.9,2.30962,4.12308,-2.41526,50.0,6.20636,5.94921,-126.868,-1.88916,3.80112,23.5772,-25.3884,0.250874,3.44802,107.44,145.67,4
4258,2584202,2018112937,488768,R,1.0,1.58952,3.40154,40.0,8.0,90.4,82.2,2344.49,228.107,36.7,5.8,23.8,-9.10625,8.16823,-0.829142,50.0,6.1813,4.99327,-131.041,-8.12226,-15.764,28.8377,-18.0339,-0.077502,1.68377,119.95,193.32,2
4259,2462939,2018081769,489265,R,2.0,1.23494,2.84211,69.0,1.0,76.4,69.4,1816.86,121.461,-26.3,9.1,23.8,9.59019,5.86786,-2.95562,50.0,4.79217,2.32667,-111.171,0.5552060000000001,11.8757,21.8857,-24.9078,-0.647331,2.4380900000000003,141.69,172.93,9
4260,2415587,2018069651,502026,R,2.0,1.2684,3.0876900000000003,53.0,1.0,79.6,73.7,1583.61,37.358,-10.2,12.6,23.9,5.62626,-7.369789999999999,-0.973715,50.0,5.86685,-0.819051,-115.774,2.29816,7.66838,20.7629,-42.2188,-0.600076,2.84403,139.87,161.97,5
4261,2466301,2018082631,502026,R,2.0,1.63775,3.52651,41.0,14.0,97.1,88.8,2364.72,243.177,38.0,5.9,23.8,-10.1382,5.12616,-0.6284,50.0,5.40869,11.0068,-140.891,-7.315139999999999,-20.494,30.3105,-21.8117,2.00118,1.38206,40.72,201.46,8
4262,2332262,2018048356,488768,R,0.53,1.57554,3.3849,51.0,11.0,89.5,81.0,2193.81,217.274,32.4,5.1,23.8,-6.99485,9.19051,-0.838227,50.0,6.42176,2.44174,-129.915,-6.62778,-11.8978,28.4249,-16.5415,-0.792226,2.57033,147.2,169.36,4
4263,2789354,2018165589,601713,R,0.652,1.60476,3.27847,58.0,12.0,94.4,86.6,2339.95,218.639,35.6,4.3,23.8,-7.20227,9.00933,-2.06774,50.0,6.18786,10.4065,-137.189,-7.338939999999999,-13.8166,28.4767,-14.8908,0.8273790000000001,2.47622,85.68,171.8,4
4264,2715510,2018146737,453172,R,2.0,1.565,3.411,66.0,13.0,90.1,84.5,1669.55,277.325,21.7,8.5,23.9,-8.44605,-1.0856,-2.44482,50.0,5.38799,7.1109,-131.07,-4.28233,-14.9604,22.9708,-34.097,-0.817837,1.2373299999999998,148.17,205.37,8
4265,2611148,2018119881,453172,R,2.0,1.513,3.319,43.0,7.0,91.1,82.6,2089.88,271.451,27.3,8.6,23.8,-10.821,-0.274015,-2.31993,50.0,5.3669400000000005,8.975430000000003,-132.259,-2.47345,-19.046,29.8718,-32.6563,-0.277604,2.00964,127.59,184.53,9
4266,2291020,2018037870,433587,R,2.0,1.40488,3.27383,13.0,5.0,83.8,77.8,196.715,130.95600000000002,-4.0,8.4,23.9,0.8220729999999999,0.7135130000000001,-2.45911,50.0,5.78851,5.93181,-121.882,-1.44359,1.24811,21.8683,-31.0908,0.10352,2.52668,113.06,170.52,2
4267,2721305,2018148220,488768,R,0.912,1.51057,3.2993300000000003,66.0,12.0,83.2,76.0,1651.51,232.985,23.0,7.2,23.8,-7.39043,5.57206,-0.26705300000000004,50.0,6.54575,3.85017,-121.024,-2.36066,-11.0005,22.8213,-23.8801,0.381361,3.4739800000000005,102.46,144.97,5
4268,2363385,2018056257,433587,R,2.0,1.38242,3.60534,33.0,9.0,90.7,84.2,1697.8,194.644,8.3,4.3,23.9,-2.18371,8.35624,-1.9685,50.0,6.0849400000000005,6.81181,-131.878,-7.92868,-3.90211,24.1954,-17.2422,0.34765100000000004,1.80158,103.75,190.14,1
4269,2282404,2018035688,488768,R,2.0,1.61435,3.48111,20.0,14.0,94.8,86.4,2678.8,230.236,43.5,5.4,23.8,-10.2636,8.54011,-0.5243220000000001,50.0,5.95265,9.28767,-137.329,-10.7277,-19.4919,31.9818,-15.9552,1.57725,0.8964549999999999,56.86,215.14,5
4270,2316736,2018044405,433587,R,2.0,1.33809,3.3473900000000003,14.0,8.0,82.0,76.1,727.265,15.57,-3.4,10.7,23.9,1.10959,-3.98175,-1.99129,50.0,5.84858,4.17066,-119.444,-1.48637,1.60731,22.4265,-37.9419,-0.08044730000000001,1.81505,120.07,189.77,5
4271,2534013,2018100100,601713,R,2.0,1.63506,3.54177,37.0,4.0,95.5,87.1,2479.69,209.939,37.7,3.4,23.8,-6.0845699999999985,10.5644,-2.70945,50.0,5.8003300000000015,8.10797,-138.842,-5.95068,-11.844,31.8979,-11.6099,-0.538081,2.85251,137.51,161.73,1
4272,2827480,2018175408,601713,R,0.915,1.58329,3.4862300000000004,29.0,2.0,95.2,87.2,2339.9,211.557,35.2,3.6,23.8,-5.98088,9.73781,-2.38608,50.0,5.89064,8.33968,-138.409,-4.77653,-11.6832,28.869,-13.152,-0.120748,3.27208,121.59,150.53,5
4273,2282256,2018035656,488768,R,2.0,1.59138,3.51094,53.0,11.0,91.9,84.3,2420.76,225.921,40.5,5.3,23.8,-8.84028,8.56024,-0.8850620000000001,50.0,6.38191,2.99763,-133.526,-6.67572,-16.0059,27.9807,-16.6752,-0.898176,2.65562,151.24,167.1,1
4274,2376110,2018059554,601713,R,2.0,1.58528,3.43602,54.0,7.0,94.5,86.5,2548.55,223.094,41.8,4.7,23.8,-8.609580000000001,9.20214,-2.72624,50.0,5.96311,8.64095,-137.35299999999998,-8.72052,-16.4846,29.7769,-14.5549,-0.661479,1.76242,142.22,191.29,1
4275,2213076,2018017850,488768,R,2.0,1.77255,3.664730000000001,50.0,13.0,91.4,82.7,2208.47,201.21,23.1,3.9,23.7,-4.15643,10.7099,-0.969049,50.0,6.16787,2.75771,-132.849,-9.53038,-7.31682,32.4401,-13.3208,-0.449525,1.53084,134.13,197.45,2
4276,2332317,2018048372,488768,R,0.545,1.39086,3.24942,24.0,4.0,83.2,76.5,1770.47,215.44,20.7,6.2,23.8,-5.77805,8.118319999999999,-0.764266,50.0,6.35519,2.90486,-120.885,-5.92139,-8.554269999999999,23.4539,-20.1551,-0.297975,2.10602,128.36,181.92,6
4277,2228867,2018021846,433587,R,2.0,1.46699,3.4158699999999995,19.0,11.0,82.7,76.8,779.2260000000001,279.105,10.7,9.3,23.8,-4.32861,-0.693656,-2.1167700000000003,50.0,5.86064,0.567411,-120.399,0.320552,-6.38526,22.2935,-33.1973,-2.44129,3.0695,210.06,155.9,6
4278,2360279,2018055483,453172,R,2.0,1.61887,3.66036,52.0,6.0,93.3,85.4,2260.25,237.303,36.2,5.8,23.8,-9.51242,6.10609,-2.10797,50.0,5.52006,10.3201,-135.444,-3.02924,-17.7578,28.2138,-20.7752,0.506868,2.94273,97.66,159.27,9
4279,2525919,2018098015,453172,R,2.0,1.3211700000000002,3.07911,45.0,14.0,92.3,85.9,1861.1,281.341,22.9,8.6,23.9,-9.11104,-1.82729,-2.13328,50.0,5.27216,9.326,-134.094,-4.31758,-16.8661,24.4617,-35.5567,0.178504,1.15044,110.2,207.73,9
4280,2603464,2018117882,489265,R,0.903,1.589,3.467,32.0,4.0,86.5,79.4,1783.06,229.116,24.4,6.2,23.8,-7.27828,6.30084,-2.53704,50.0,4.97199,7.70878,-125.694,-2.37149,-11.6796,24.7446,-22.063,-0.380446,2.23068,131.51,178.52,8
4281,2269844,2018032393,519151,R,2.0,1.46986,3.40922,28.0,7.0,95.7,89.1,1790.98,177.89700000000005,-2.2,3.3,23.9,0.315315,8.5799,-0.278429,50.0,5.69156,-0.007884,-139.32399999999998,-7.30399,0.6316609999999999,25.6759,-14.9862,-0.240182,2.08218,126.16,182.56,8
4282,2551021,2018104426,488768,R,1.0,1.09953,2.7370400000000004,45.0,3.0,95.6,87.7,2439.46,226.366,42.0,4.9,23.8,-8.62388,8.222000000000001,-0.33589,50.0,6.25491,5.11228,-138.747,-7.06261,-16.8856,29.7514,-16.0754,0.405938,2.61407,101.53,168.2,6
4283,2332305,2018048371,488768,R,0.902,1.54652,3.24232,42.0,14.0,93.0,84.9,2243.07,199.368,22.0,3.4,23.8,-3.74378,10.6491,-0.6076090000000001,50.0,6.25139,5.64875,-134.914,-8.35918,-6.91817,28.6364,-12.4955,1.02434,2.23767,77.95,178.37,6
4284,2228857,2018021844,433587,R,2.0,1.40665,3.12423,24.0,1.0,79.4,72.6,1368.17,42.499,-11.0,12.4,23.8,5.526669999999998,-6.03118,-1.99422,50.0,6.157019999999998,2.30372,-115.454,1.31609,7.355810000000001,24.2874,-40.2013,-0.261403,2.82351,126.96,162.55,6
4285,2721967,2018148395,601713,R,2.0,1.61136,3.20602,47.0,14.0,96.3,88.0,2478.46,206.51,34.1,3.2,23.8,-5.36638,10.7582,-1.99448,50.0,5.92545,8.76631,-139.719,-10.5265,-10.6544,30.1898,-10.8148,0.48019,1.40812,98.7,200.76,7
4286,2580319,2018111919,433587,R,2.0,1.44276,3.70695,35.0,13.0,87.1,81.3,1442.48,260.572,20.3,8.1,23.9,-7.544860000000001,1.25284,-1.99801,50.0,5.65071,5.69555,-126.714,-6.0537,-12.4287,22.6949,-30.1102,-0.715888,0.864399,144.29,215.44,2
4287,2419678,2018070705,601713,R,2.0,1.49479,3.46336,27.0,14.0,81.4,75.9,1578.9,28.861,-9.0,12.7,23.9,4.3867,-7.9588899999999985,-2.52665,50.0,6.21526,5.07924,-118.464,-2.8339,6.2233,22.9859,-43.4651,0.216269,1.02405,108.75,211.16,1
4288,2305041,2018041423,453172,R,2.0,1.37387,3.24772,8.0,14.0,85.3,78.4,429.946,137.096,-8.2,8.2,23.8,1.62247,1.7456900000000002,-2.0764,50.0,5.46212,10.8338,-123.64,-6.83275,2.4945,26.2093,-29.4901,2.585,0.166302,18.47,234.29,7
4289,2291128,2018037896,433587,R,2.0,1.63413,3.3178300000000003,25.0,4.0,78.4,72.4,1537.46,50.582,-13.6,12.5,23.9,7.08132,-5.82025,-2.41675,50.0,5.97677,2.01486,-114.084,1.16783,9.34004,20.8322,-39.8508,-0.602507,2.5699,139.96,169.4,5
4290,2291026,2018037873,433587,R,2.0,1.50208,3.42133,35.0,9.0,76.9,70.5,1498.93,31.336,-9.0,13.8,23.8,4.78941,-7.86574,-2.08772,50.0,6.03603,4.45744,-111.739,0.102836,6.00403,21.7223,-42.0346,0.561262,1.73343,95.62,191.91,2
4291,2641261,2018127663,502026,R,2.0,1.76105,3.5603,15.0,11.0,96.0,86.3,1855.8,202.578,22.2,3.8,23.7,-3.51092,8.442969999999999,-0.78665,50.0,5.83094,-0.304884,-139.768,-5.34963,-6.86482,34.9004,-15.6657,-1.35284,2.84413,168.57,162.06,7
4292,2827421,2018175394,601713,R,0.925,1.55415,3.36522,18.0,5.0,95.4,88.1,2511.42,204.606,34.8,3.0,23.8,-5.07721,11.0858,-2.35303,50.0,6.05569,8.32865,-138.53,-8.56363,-9.98551,27.4407,-10.3713,0.016217099999999998,2.25371,116.38,177.94,3
4293,2736319,2018152136,453172,R,2.0,1.76814,3.55108,43.0,13.0,92.7,84.8,1846.99,276.106,23.8,8.4,23.8,-9.29189,-0.993964,-2.54732,50.0,5.1715300000000015,8.12659,-134.636,-4.11157,-17.0433,29.4257,-33.9972,-0.695915,1.21686,143.53,205.92,8
4294,2441730,2018076348,601713,R,2.0,1.50386,3.46549,31.0,2.0,96.0,87.4,2503.51,211.632,39.2,3.4,23.8,-6.4092,10.4046,-2.9656,50.0,5.69786,9.88118,-139.477,-5.01979,-12.6235,31.4201,-11.6814,-0.209459,3.10439,124.98,154.98,3
4295,2405515,2018067112,433587,R,2.0,1.3560299999999998,3.53851,23.0,8.0,82.9,77.1,990.515,257.002,13.0,8.6,23.9,-5.39823,1.24611,-1.57681,50.0,5.85939,5.51631,-120.746,-3.90225,-8.03265,21.769,-30.3198,0.0275216,1.57747,115.95,196.2,6
4296,2721937,2018148385,601713,R,2.0,1.565,3.411,24.0,8.0,92.4,84.7,2391.45,212.43,33.7,4.0,23.8,-6.48246,10.2026,-2.32041,50.0,6.03193,8.623610000000001,-134.19299999999998,-8.02951,-11.8626,28.0722,-13.5037,0.0872625,2.0465,113.68,183.52,6
4297,2507432,2018093249,601713,R,2.0,1.35358,2.95742,23.0,11.0,93.8,85.8,2559.47,223.131,43.0,4.7,23.8,-8.69925,9.28572,-2.75701,50.0,6.03362,6.9101,-136.35299999999998,-7.27907,-16.4463,28.8031,-14.619000000000002,-1.32534,2.32915,167.52,175.86,1
4298,2332696,2018048462,519151,R,2.0,1.69335,3.46795,51.0,11.0,96.0,88.9,1478.14,183.033,3.1,3.7,23.9,-0.373837,7.050439999999999,-0.745694,50.0,5.6976900000000015,-1.32486,-139.947,-3.49963,-0.7549739999999999,26.1576,-17.9355,-1.27031,3.28341,165.42,150.13,7
4299,2491195,2018089018,433587,R,2.0,1.47393,3.50351,35.0,14.0,85.4,79.6,1178.6,259.587,15.8,8.3,23.9,-6.27237,1.15265,-1.6883400000000002,50.0,5.98624,6.73446,-124.155,-5.88759,-9.92008,21.7713,-30.3511,0.22757,1.09902,108.33,209.1,1
4300,2171305,2018007286,601713,R,2.0,1.535,3.3710000000000004,48.0,9.0,95.7,87.5,2662.72,213.596,42.0,3.7,23.8,-7.22798,10.8802,-2.33158,50.0,6.0053,10.7,-138.66899999999998,-9.66745,-14.0833,30.8161,-10.9748,0.6367659999999999,1.7432900000000002,92.73,191.74,4
4301,2396135,2018064746,601713,R,2.0,1.59507,3.5268900000000003,40.0,14.0,80.9,75.0,795.342,73.545,-12.1,10.0,23.9,4.38145,-1.294,-2.8721,50.0,5.77095,7.4607899999999985,-117.719,-0.5836279999999999,6.18926,20.9516,-34.001999999999995,0.8990309999999999,2.39033,82.73,174.25,2
4302,2346430,2018051972,453172,R,2.0,1.5054,3.4755199999999995,35.0,11.0,92.5,85.4,1579.23,231.347,23.1,5.5,23.8,-6.16564,4.93125,-2.32718,50.0,5.66864,8.18704,-134.55200000000002,-0.70685,-11.4381,25.9276,-23.0259,-0.0628621,3.78834,119.39,136.48,9
4303,2721773,2018148339,601713,R,2.0,1.69838,3.51146,65.0,11.0,96.1,87.6,2122.03,217.571,33.0,4.2,23.8,-6.28002,8.16312,-2.65611,50.0,6.05589,6.29577,-139.827,-5.5070000000000014,-12.4709,30.6366,-15.9638,-1.19453,3.01874,162.53,157.27,1
4304,2385288,2018061940,433587,R,2.0,1.3713,3.04873,58.0,13.0,90.9,83.4,1582.86,198.165,11.5,4.5,23.8,-2.52417,7.69233,-2.0059,50.0,5.77219,2.7396700000000003,-132.35299999999998,-5.88874,-4.50225,26.7793,-18.4536,-1.28801,2.17856,166.1,179.96,4
4305,2337990,2018049831,433587,R,2.0,1.54902,3.5185800000000005,50.0,14.0,84.8,78.0,1302.47,260.113,17.0,8.6,23.8,-7.0707,1.23239,-1.66491,50.0,5.87912,7.74903,-123.232,-5.2528,-10.8991,23.9374,-30.2744,0.598156,1.16996,94.2,207.19,5
4306,2532555,2018099746,433587,R,2.0,1.71523,3.40755,39.0,11.0,84.3,78.8,997.456,273.54,13.9,8.6,23.9,-5.3834800000000005,-0.333018,-1.99963,50.0,6.01305,2.77065,-122.837,1.33608,-8.42929,18.6763,-32.6955,-1.57091,3.83475,176.88,135.19,3
4307,2350302,2018052954,601713,R,2.0,1.63378,3.66544,78.0,9.0,81.6,74.8,1705.88,27.679,-9.6,13.1,23.8,4.61164,-8.79119,-2.56835,50.0,6.12443,6.03314,-118.656,-0.719934,6.48125,25.7159,-44.5293,0.620055,1.7094599999999998,93.38,192.63,2
4308,2524209,2018097598,489265,R,2.0,1.48637,3.49685,28.0,2.0,85.0,77.3,1857.72,263.474,24.6,8.8,23.7,-10.2682,1.17472,-2.53523,50.0,5.05967,9.24643,-123.409,1.21607,-15.7001,26.5174,-30.3779,-0.058465599999999986,2.98352,119.23,158.22,11
4309,2441686,2018076337,601713,R,2.0,1.60238,3.71524,36.0,11.0,96.0,86.9,2476.31,209.04,38.4,3.2,23.8,-5.87651,10.5835,-2.41278,50.0,6.31775,8.22001,-139.64,-3.896830000000001,-11.5704,32.2734,-11.3359,-0.190582,4.15506,124.27,126.57,1
4310,2169813,2018006903,488768,R,2.0,1.28631,2.92354,45.0,9.0,93.4,84.9,2724.93,222.397,45.5,4.9,23.7,-9.32475,10.2125,-0.410768,50.0,5.9551300000000005,5.29,-135.404,-9.77661,-17.1485,32.1692,-13.3928,0.36659,1.33899,102.76,202.24,6
4311,2193846,2018012963,453172,R,2.0,1.63065,3.48407,65.0,13.0,91.4,83.6,2268.27,269.708,29.9,8.7,23.8,-11.667,0.0594549,-2.47749,50.0,5.55725,8.39552,-132.705,-4.97053,-20.7479,29.1303,-32.0683,-0.784147,1.31655,146.89,203.26,10
4312,2629229,2018124558,601713,R,2.0,1.601,3.49,53.0,11.0,95.2,86.9,2418.98,203.801,32.9,3.1,23.8,-4.81078,10.9063,-2.36184,50.0,6.1539,5.541530000000002,-138.501,-6.29851,-9.32004,31.6946,-11.045,-0.95763,3.10768,153.5,154.86,1
4313,2655240,2018131289,502026,R,2.0,1.57275,3.41095,38.0,14.0,95.4,87.4,2123.17,242.406,33.9,6.0,23.8,-9.18535,4.8005900000000015,-0.588441,50.0,5.5381300000000016,8.945219999999997,-138.59,-6.5285199999999985,-17.9752,29.1808,-22.7795,1.4781,1.64457,60.66,194.32,8
4314,2144055,2018000344,433587,R,2.0,1.48558,3.44401,59.0,13.0,90.3,81.8,2146.05,201.595,22.0,3.9,23.8,-4.11947,10.4065,-2.17738,50.0,5.9008400000000005,4.15455,-131.33100000000002,-6.30195,-7.15044,29.4145,-14.1108,-1.10548,2.40915,159.14,173.72,2
4315,2272230,2018033030,433587,R,2.0,1.5567799999999998,3.2242,40.0,13.0,88.6,81.3,2241.26,235.961,35.0,6.5,23.8,-9.77035,6.59977,-2.52801,50.0,5.8349400000000005,4.86744,-128.8,-6.35234,-16.4886,25.5946,-21.0362,-1.88764,1.7211599999999998,188.95,192.25,1
4316,2236302,2018023777,519151,R,2.0,1.47676,3.29212,20.0,11.0,86.6,79.5,1318.36,70.505,-16.4,9.3,23.8,6.6672,-2.36022,-0.656628,50.0,6.28608,-1.61232,-125.972,2.49876,10.7912,23.8523,-35.9942,-0.435873,4.39553,133.61,120.1,4
4317,2698668,2018142472,502026,R,2.0,1.57388,3.3586400000000003,64.0,1.0,82.3,75.3,1530.31,65.264,-16.8,10.9,23.8,7.924360000000001,-3.65065,-1.12819,50.0,5.98672,-0.8570059999999999,-119.902,0.480497,11.4871,24.1008,-37.466,-0.4622520000000001,2.83513,134.61,162.32,7
